BusinessName,DBAName,Address,City,State,Zip,LICSTATUS,LICENSECAT,DESCRIPT,LicenseAddDtTm,DAYPHN,Property_ID,Location
Northeastern Univ Ell Ctn,,360 HUNTINGTON ,BOSTON,MA,2115,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:34,16173733130,,"(42.3594, -71.0587)"
Nos Casa Cafe,,475 Dudley,Roxbury,MA,2119,Active,FT,Eating & Drinking w/ Take Out,12/2/10 15:21,16176067060,49758,"(42.32325, -71.073678)"
Nourish Your Soul,,15 Channel Center,Boston,MA,2127,Active,FT,Eating & Drinking w/ Take Out,10/1/13 11:27,16179012720,28851,"(42.345668, -71.05112)"
Nunzio's Pizzeria,,195 State,Boston,MA,2110,Active,FT,Eating & Drinking w/ Take Out,6/9/11 13:58,16177234321,157503,"(42.359176, -71.052618)"
O Yummy Cuisine,,182 Brighton,Allston,MA,2134,Active,FT,Eating & Drinking w/ Take Out,8/18/11 10:04,16172544912,156918,"(42.352986, -71.133668)"
O! Deli,,190 High,Boston,MA,2110,Active,FT,Eating & Drinking w/ Take Out,9/5/08 9:17,16173575858,73286,"(42.35672, -71.05226)"
Off the Boat,,26 Porter,East Boston,MA,2128,Active,FT,Eating & Drinking w/ Take Out,3/31/07 9:50,16175618800,112267,"(42.37461, -71.03786)"
OLIVER'S ST CAFE,,260 Franklin,Boston,MA,2109,Active,FT,Eating & Drinking w/ Take Out,2/21/14 14:21,16173305355,60664,"(42.35693, -71.05399)"
OLIVIA'S PIZZA,,583 Washington,Brighton,MA,2135,Active,FT,Eating & Drinking w/ Take Out,10/28/13 12:49,16172025795,351055,"(42.3594, -71.0587)"
Olympic House of Pizza,,655 EAST BROADWAY,South Boston,MA,2127,Active,FT,Eating & Drinking w/ Take Out,10/23/07 11:25,16172692144,,"(42.3594, -71.0587)"
ON THE DOT CAFE,,1353 DORCHESTER ,DORCHESTER,MA,2125,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:36,16172826370,,"(42.3594, -71.0587)"
One Of The Kind,,1 Brighton,Allston,MA,2134,Active,FT,Eating & Drinking w/ Take Out,12/14/11 9:20,16178358678,157732,"(42.352411, -71.125329)"
ONLY ONE JAMAICAN RESTAURANT,,160 Norfolk,Dorchester,MA,2124,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:35,16178220444,156224,"(42.287159, -71.07862)"
ORIENTAL HOUSE,,3704 Washington,Jamaica Plain,MA,2130,Active,FT,Eating & Drinking w/ Take Out,6/29/12 15:37,16175241551,144972,"(42.30042, -71.11292)"
ORIENTAL HOUSE,,560 Washington,Dorchester,MA,2124,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:35,16172829329,156004,"(42.292072, -71.071521)"
Osaka Express,,8 Park,Boston,MA,2116,Active,FT,Eating & Drinking w/ Take Out,2/24/09 9:35,18502153222,155883,"(42.351362, -71.06874)"
P & R ICE CREAM,,1284 BLUE HILL ,MATTAPAN,MA,2126,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:34,16172960922,,"(42.3594, -71.0587)"
P S Gourmet Coffee,,758 Adams,Dorchester,MA,2121,Active,FT,Eating & Drinking w/ Take Out,6/7/11 15:05,16173695622,158263,"(42.283805, -71.055331)"
PANDA EXPRESS #208,,800 Boylston,Boston,MA,2199,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:36,10002677977,157244,"(42.347296, -71.081457)"
Panda Express Space 29A,,100 LOGAN AIRPORT TRMNL A,EAST BOSTON,MA,2128,Active,FT,Eating & Drinking w/ Take Out,10/26/07 14:24,16172677977,,"(42.3594, -71.0587)"
PAPA GINO'S,,1270 River,Hyde Park,MA,2136,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:34,17814611200,155817,"(42.255676, -71.123869)"
PAPA GINO'S,,19 Austin,Charlestown,MA,2129,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:34,17814611200,155816,"(42.375527, -71.0662)"
Papa Gino's,,204 Beacon,Brighton,MA,2135,Active,FT,Eating & Drinking w/ Take Out,2/17/07 9:51,17814611200,12756,"(42.355805, -71.148674)"
PAPA GINO'S,,748 Gallivan,Dorchester,MA,2122,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:34,17814611200,156435,"(42.284619, -71.045761)"
PAPA JOHNS PIZZA,,1224 DORCHESTER ,DORCHESTER,MA,2125,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:36,15169026790,,"(42.3594, -71.0587)"
PAPA JOHNS PIZZA,,533 Washington,Brighton,MA,2135,Active,FT,Eating & Drinking w/ Take Out,2/12/14 14:21,16172540111,351932,"(42.3594, -71.0587)"
PAPA JOHNS PIZZA,,971 TREMONT,ROXBURY,MA,2120,Active,FT,Eating & Drinking w/ Take Out,3/9/07 13:30,16175967768,,"(42.3594, -71.0587)"
PAPA RINO'S PIZZA,,392 Geneva,Dorchester,MA,2122,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:36,16173234122,156837,"(42.30136, -71.067739)"
PAPA'S ROAST BEEF AND PIZZA,,55 Causeway,Boston,MA,2114,Active,FT,Eating & Drinking w/ Take Out,2/13/12 15:17,16175233000,26612,"(42.36431, -71.06294)"
PARADISE BAKERY & CAFE,,800 Boylston,Boston,MA,2199,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:36,16172673335,157244,"(42.347296, -71.081457)"
Parkside Cafe 2,,1 Post Office,Boston,MA,2109,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:36,16175127892,158388,"(42.356797, -71.054981)"
Pasta & Pomodoro,,120 Salem,Boston,MA,2113,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:35,17812895464,121722,"(42.36483, -71.0557)"
PATS PIZZA,,2254 Dorchester,Dorchester,MA,2124,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:36,16172989625,156905,"(42.273506, -71.067541)"
Paulies,,65 Salem,Boston,MA,2113,Active,FT,Eating & Drinking w/ Take Out,10/7/10 10:18,19783955716,121915,"(42.36327, -71.0559)"
PAV1A,,4 YAWKEY,BOSTON,MA,2115,Active,FT,Eating & Drinking w/ Take Out,11/16/08 11:38,16175366683,,"(42.3594, -71.0587)"
PAVB1,,4 YAWKEY,BOSTON,MA,2115,Active,FT,Eating & Drinking w/ Take Out,11/16/08 11:36,16175366683,,"(42.3594, -71.0587)"
PAVB3,,4 YAWKEY,BOSTON,MA,2115,Active,FT,Eating & Drinking w/ Take Out,11/16/08 11:37,16175366683,,"(42.3594, -71.0587)"
PAVC1,,4 YAWKEY,BOSTON,MA,2115,Active,FT,Eating & Drinking w/ Take Out,11/16/08 11:27,16175366683,,"(42.3594, -71.0587)"
PAVC3,,4 YAWKEY,BOSTON,MA,2115,Active,FT,Eating & Drinking w/ Take Out,11/16/08 11:28,16175366683,,"(42.3594, -71.0587)"
Pavia,,82 Water,Boston,MA,2109,Active,FT,Eating & Drinking w/ Take Out,9/22/10 15:13,16177203000,157541,"(42.357708, -71.05628)"
Peet's Coffee & Tea,,129 Tremont,Boston,MA,2108,Active,FT,Eating & Drinking w/ Take Out,9/26/13 9:56,10000000000,170408,"(42.356217, -71.061937)"
Peet's Coffee Shop,,625 Huntington,Boston,MA,2115,Active,FT,Eating & Drinking w/ Take Out,4/22/10 11:31,16178797964,156149,"(42.336736, -71.099529)"
PERKIN'S SQ DELI,,106 Dorchester,South Boston,MA,2127,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:33,16172694020,48839,"(42.3352, -71.04583)"
Perry's Catering,,499 Washington,Dorchester,MA,2124,Active,FT,Eating & Drinking w/ Take Out,1/12/07 10:14,16172652220,157109,"(42.294214, -71.072138)"
Pete's Dockside,,12 Channel,Boston,MA,2210,Active,FT,Eating & Drinking w/ Take Out,1/6/09 10:38,16174231110,,"(42.3594, -71.0587)"
Philadelphia Steak & Hoagie,,200 Faneuil Hall Market,Boston,MA,2109,Active,FT,Eating & Drinking w/ Take Out,5/2/07 9:49,10000000000,,"(42.3594, -71.0587)"
Philips Seafood Express,,100 LOGAN AIRPORT TRMNL A,EAST BOSTON,MA,2128,Active,FT,Eating & Drinking w/ Take Out,10/7/08 8:09,16175072731,,"(42.3594, -71.0587)"
Pho Viets,,1095 COMMONWEALTH,ALLSTON,MA,2134,Active,FT,Eating & Drinking w/ Take Out,8/28/09 8:37,16173286630,,"(42.3594, -71.0587)"
Piadina Cafe,,75 State,Boston,MA,2109,Active,FT,Eating & Drinking w/ Take Out,10/15/13 11:26,10000000000,130428,"(42.35863, -71.05534)"
Pic A Pasta,,594 Washington,Brighton,MA,2135,Active,FT,Eating & Drinking w/ Take Out,11/4/08 11:10,16175621055,143649,"(42.35036, -71.16704)"
Pikaichi,,1 Brighton,Allston,MA,2134,Active,FT,Eating & Drinking w/ Take Out,2/16/11 12:58,16177894818,157732,"(42.352411, -71.125329)"
Pin Bochinche Restaurant,,3160 Washington,Jamaica Plain,MA,2130,Active,FT,Eating & Drinking w/ Take Out,9/4/08 9:51,16175227410,156089,"(42.313579, -71.100251)"
Pinkberry,,283 Hanover,Boston,MA,2113,Active,FT,Eating & Drinking w/ Take Out,6/10/13 10:26,16173793545,69080,"(42.36363, -71.05441)"
Pinkberry,,288 Newbury,Boston,MA,2115,Active,FT,Eating & Drinking w/ Take Out,9/10/10 10:29,16173793545,101522,"(42.34884, -71.08449)"
Pinkberry,,700 Atlantic,Boston,MA,2111,Active,FT,Eating & Drinking w/ Take Out,10/19/12 8:57,10000000000,156723,"(42.3594, -71.0587)"
Pinkberry,,800 BOYLSTON,BOSTON,MA,2199,Active,FT,Eating & Drinking w/ Take Out,3/10/11 11:31,16173793545,,"(42.3594, -71.0587)"
Pinkberry (TRMNL C Pier B Side),,300 Terminal,East Boston/,MA,2128,Active,FT,Eating & Drinking w/ Take Out,9/14/12 13:08,16175610200,341352,"(42.3594, -71.0587)"
Pino's Pizza House,,1918 Beacon,Brighton,MA,2146,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:33,16175666468,10006,"(42.336527, -71.149151)"
Piperi Restaurant,,1 Beacon,Boston,MA,2108,Active,FT,Eating & Drinking w/ Take Out,9/5/12 9:39,16172277471,9475,"(42.35845, -71.06084)"
Pit Stop Barbecue,,888 Morton,Mattapan,MA,2126,Active,FT,Eating & Drinking w/ Take Out,5/27/08 9:58,16174360485,,"(42.3594, -71.0587)"
Pita Kabob,,1 Avenue De Lafayette,Boston,MA,2111,Active,FT,Eating & Drinking w/ Take Out,5/24/07 12:38,16178182234,156352,"(42.353254, -71.061258)"
Pita Thyme,,112 Water,Boston,MA,2109,Active,FT,Eating & Drinking w/ Take Out,9/13/12 8:51,19784575444,332905,"(42.35819, -71.05486)"
Pizza 10,,4 YAWKEY,BOSTON,MA,2115,Active,FT,Eating & Drinking w/ Take Out,11/16/08 11:04,16175366683,,"(42.3594, -71.0587)"
Pizza 24,,301 Adams,Dorchester,MA,2122,Active,FT,Eating & Drinking w/ Take Out,5/20/09 11:04,16178222424,157699,"(42.299073, -71.058029)"
Pizza Days,,101 Brighton,Allston,MA,2134,Active,FT,Eating & Drinking w/ Take Out,7/28/10 11:10,16177877992,20067,"(42.353081, -71.130624)"
Pizza Hut,,950 HYDE PARK ,HYDE PARK,MA,2136,Active,FT,Eating & Drinking w/ Take Out,2/27/08 9:07,16173612222,,"(42.3594, -71.0587)"
PIZZA OGGI,,8 Perkins,Jamaica Plain,MA,2130,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:35,16179830440,109550,"(42.32169, -71.11063)"
PIZZA PIE-ER,,138 Old Colony,South Boston,MA,2127,Active,FT,Eating & Drinking w/ Take Out,2/24/12 13:56,14016412244,105067,"(42.335078, -71.055021)"
Pizzanini,,60 Washington,Brighton,MA,2135,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:34,16172778220,143650,"(42.34325, -71.14237)"
Pizzatalia,,618 Shawmut,Roxbury,MA,2118,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:35,16175414040,126453,"(42.33536, -71.08059)"
Pizzeria 260,,260 BROADWAY,South Boston/,MA,2127,Active,FT,Eating & Drinking w/ Take Out,10/4/12 10:07,10000000000,0,"(42.3594, -71.0587)"
PIZZERIA REGINA @ PRUDENTIAL,,800 Boylston,Boston,MA,2199,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:36,13392190466,157244,"(42.347296, -71.081457)"
PIZZERIA REGINA OF SO. STATION,,630 Atlantic,Boston,MA,2111,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:36,13392190466,157660,"(42.352031, -71.055038)"
PIZZERIA RICO,,32 BROMFIELD,BOSTON,MA,2108,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:36,16174237426,,"(42.3594, -71.0587)"
PO6/BO7/PBD,Aramark Corporation,4 YAWKEY,BOSTON,MA,2115,Active,FT,Eating & Drinking w/ Take Out,11/16/08 11:03,16175366683,,"(42.3594, -71.0587)"
Pollos A La Brasa Beto's,,69 Bennington,East Boston,MA,2128,Active,FT,Eating & Drinking w/ Take Out,12/6/06 12:04,16179704296,14881,"(42.375683, -71.036459)"
Popeyes Chicken & Biscuit,,690 American Legion,Roslindale,MA,2131,Active,FT,Eating & Drinking w/ Take Out,6/2/09 10:21,10000000000,3179,"(42.283334, -71.112034)"
Potbelly Sandwich Shop,,1 Federal,Boston,MA,2110,Active,FT,Eating & Drinking w/ Take Out,8/30/12 10:27,10000000000,57149,"(42.3561, -71.05695)"
Potbelly Sandwich Shop,,300 Terminal,East Boston/,MA,2128,Active,FT,Eating & Drinking w/ Take Out,1/18/12 8:35,10000000000,341352,"(42.3594, -71.0587)"
Pret A Manger,,501 Boylston,Boston,MA,2116,Active,FT,Eating & Drinking w/ Take Out,8/23/12 13:47,16469892017,162443,"(42.351285, -71.07467)"
Pret A Manger,,855 Boylston,Boston,MA,2116,Active,FT,Eating & Drinking w/ Take Out,3/8/13 13:13,16172698008,18413,"(42.34882, -71.0831)"
Pret A Manger (185 Franklin St.),,185 Franklin,Boston,MA,2110,Active,FT,Eating & Drinking w/ Take Out,6/22/12 11:11,10000000000,60662,"(42.3554, -71.05482)"
PRIEL'S RESTAURANT PIZZA & MORE,,11 Blue Hill,Roxbury,MA,2119,Active,FT,Eating & Drinking w/ Take Out,4/4/12 14:52,16174422003,16151,"(42.32487, -71.07551)"
Prime Shoppe,,104-112 Faneuil Hall Mkt,Boston,MA,2109,Active,FT,Eating & Drinking w/ Take Out,11/5/07 14:49,16175231206,,"(42.3594, -71.0587)"
Project Place Gatehouse,,1143 Washington,Roxbury,MA,2118,Active,FT,Eating & Drinking w/ Take Out,2/21/07 8:58,16175423740,155669,"(42.3438, -71.06631)"
PROVINCE PLACE,,44 Province,Boston,MA,2108,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:34,16173576861,155800,"(42.356871, -71.059919)"
PU PU PLATTER RESTAURANT,,2060 Centre,West Roxbury,MA,2132,Active,FT,Eating & Drinking w/ Take Out,4/20/07 9:53,16173233526,27787,"(42.27986, -71.15831)"
PUNTO ROJO,,16 Bennington,East Boston,MA,2128,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:35,15697770000,14624,"(42.37529, -71.0383)"
PURPLE CACTUS,,674 Centre,Jamaica Plain,MA,2130,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:35,16175227588,28158,"(42.31214, -71.11395)"
Qdoba Mexican Grill,,540 Commonwealth,Boston,MA,2215,Active,FT,Eating & Drinking w/ Take Out,4/20/11 14:41,16172480763,41097,"(42.348492, -71.096725)"
Qdoba Mexican Grill #2179,,800 BOYLSTON,BOSTON,MA,2199,Active,FT,Eating & Drinking w/ Take Out,4/20/11 14:52,16172480763,,"(42.3594, -71.0587)"
Qdoba Mexican Grill #2207,,393 Huntington,Boston,MA,2115,Active,FT,Eating & Drinking w/ Take Out,4/20/11 14:51,16172480763,157313,"(42.339776, -71.090882)"
Qdoba Mexican Grill #2592,,101 Causeway,Boston,MA,2114,Active,FT,Eating & Drinking w/ Take Out,5/8/09 13:47,16172480763,26496,"(42.36486, -71.06185)"
Quality Mart,,491 Beacon,Boston,MA,2215,Active,FT,Eating & Drinking w/ Take Out,3/27/12 9:55,16178591804,11764,"(42.350625, -71.089608)"
QUATTRO RISTORANTE  GRILL & PIZZERIA,,264 Hanover,Boston,MA,2113,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:34,16177200444,155960,"(42.363585, -71.054861)"
Que  Padre,,382 Chelsea,East Boston,MA,2128,Active,FT,Eating & Drinking w/ Take Out,4/17/12 13:18,10000000000,30537,"(42.379379, -71.027994)"
Queen Bee Cafe & Grill,,491 Blue Hill,Dorchester,MA,2121,Active,FT,Eating & Drinking w/ Take Out,8/2/13 8:28,18572349856,189945,"(42.30835, -71.08361)"
Quincy's Place,,100-199 Faneuil Hall Market,Boston,MA,2109,Active,FT,Eating & Drinking w/ Take Out,4/27/07 13:25,16173673322,,"(42.3594, -71.0587)"
RAA EATERY,,125 Summer,Boston,MA,2111,Active,FT,Eating & Drinking w/ Take Out,11/29/12 15:39,16177375900,131981,"(42.353033, -71.057556)"
Rebecca's Cafe,,33 Arch,Boston,MA,2110,Active,FT,Eating & Drinking w/ Take Out,1/14/10 13:57,17812720539,4547,"(42.3562, -71.05804)"
Rebecca's Cafe,,500 Boylston,Boston,MA,2116,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:34,17812720539,18333,"(42.35053, -71.0739)"
Rebecca's Cafe Inc.,,1 Beacon,Boston,MA,2108,Active,FT,Eating & Drinking w/ Take Out,4/2/07 8:51,17812720539,9475,"(42.35845, -71.06084)"
Red Barn Coffee Roasters,,350 Longwood,Boston,MA,2215,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:35,15083977896,156578,"(42.339072, -71.108098)"
Red Barn Coffee Roasters (FHSq.),,1 Faneuil Hall,Boston,MA,2109,Active,FT,Eating & Drinking w/ Take Out,4/12/12 10:51,10000000000,154256,"(42.360028, -71.056245)"
Red Island Restaurant,,657 WARREN,ROXBURY,MA,2119,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:35,12825610000,,"(42.3594, -71.0587)"
Red Line Pizza and Grill,,582 Dorchester,South Boston,MA,2127,Active,FT,Eating & Drinking w/ Take Out,10/12/11 8:22,16174643003,341157,"(42.329935, -71.056761)"
REDNECKS ROAST BEEF/CAFE MITI,,140 Brighton,Allston,MA,2134,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:36,10007829444,156907,"(42.352761, -71.131849)"
Regal,,686 Morton,Dorchester,MA,2126,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:34,16174369458,158008,"(42.284737, -71.092088)"
Reggae On the Grill,,143 Washington,Dorchester,MA,2121,Active,FT,Eating & Drinking w/ Take Out,1/4/11 13:47,18573128451,145955,"(42.304469, -71.079646)"
Regina Pizzeria at Fenway,,1330 Boylston,Boston,MA,2215,Active,FT,Eating & Drinking w/ Take Out,3/22/13 8:27,16172669210,351515,"(42.3594, -71.0587)"
Regina's (up),,1 FANEUIL HALL MKT PL,BOSTON,MA,2109,Active,FT,Eating & Drinking w/ Take Out,4/1/07 10:23,13392190466,,"(42.3594, -71.0587)"
Renaissance Hotel (Starbucks),,606 Congress,Boston,MA,2210,Active,FT,Eating & Drinking w/ Take Out,11/8/13 15:35,16174765606,42120,"(42.348192, -71.03913)"
Render Coffee,,563 Columbus,Roxbury,MA,2118,Active,FT,Eating & Drinking w/ Take Out,10/17/11 14:36,16172624142,157775,"(42.341146, -71.08149)"
Restauranchito,,516 RIVER ST,BOSTON,MA,2126,Active,FT,Eating & Drinking w/ Take Out,8/8/08 11:15,16172982101,,"(42.3594, -71.0587)"
RFV,,4 Yawkey,Boston,MA,2115,Active,FT,Eating & Drinking w/ Take Out,3/31/10 13:10,16175366683,156417,"(42.346723, -71.09868)"
RIDDICK'S HOUSE OF PIZZA,,400 Neponset,Dorchester,MA,2122,Active,FT,Eating & Drinking w/ Take Out,12/13/06 8:52,16174367848,100882,"(42.28651, -71.04386)"
Right Field Inseat,,4 Yawkey,Boston,MA,2115,Active,FT,Eating & Drinking w/ Take Out,7/20/10 10:05,16175366683,156417,"(42.346723, -71.09868)"
Right Field Pantry,,4 Yawkey,Boston,MA,2115,Active,FT,Eating & Drinking w/ Take Out,4/8/11 14:30,16175366683,156417,"(42.346723, -71.09868)"
RINO'S PIZZA,,730 Blue Hill,Dorchester,MA,2121,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:36,16178225134,156903,"(42.299836, -71.086029)"
RINO'S PLACE,,256 SARATOGA,EAST BOSTON,MA,2128,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:34,16175677412,,"(42.3594, -71.0587)"
RIVER STREET GRILL,,73 River,Mattapan,MA,2126,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:34,16172961813,116713,"(42.27157, -71.07364)"
RIZZO'S PIZZA,,347 Centre,Jamaica Plain,MA,2130,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:35,16175226480,27993,"(42.32274, -71.10644)"
Robinwood Cafe & Grille,,536 Centre,Jamaica Plain,MA,2130,Active,FT,Eating & Drinking w/ Take Out,8/17/11 10:08,16175247575,28098,"(42.31686, -71.11327)"
ROCHE BROS. SUPERMARKET,,1800 Centre,West Roxbury,MA,2132,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:35,16174695747,157307,"(42.287186, -71.152539)"
Rock City Pizza,,568 Cambridge,Allston,MA,2134,Active,FT,Eating & Drinking w/ Take Out,9/4/13 14:06,16177827625,157337,"(42.352294, -71.140439)"
Rod Dee 2 Thai Cuisine,,94 Peterborough,Boston,MA,2115,Active,FT,Eating & Drinking w/ Take Out,6/17/11 10:43,16178590969,157105,"(42.34302, -71.099229)"
ROGGIE'S PIZZERIA INC.,,356 CHESTNUT HILL ,BRIGHTON,MA,2135,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:34,16178943021,,"(42.3594, -71.0587)"
Rome Pizza,,416 Tremont,Roxbury,MA,2116,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:34,16176951640,155943,"(42.346778, -71.068561)"
Rondo's Sub Shop,,134 Broadway,South Boston,MA,2127,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:34,16172690274,158152,"(42.34107, -71.054)"
Root,,487 Cambridge,Allston,MA,2134,Active,FT,Eating & Drinking w/ Take Out,3/11/13 9:02,10000000000,156398,"(42.353821, -71.137278)"
ROSLINDALE HOUSE OF PIZZA,,4168 Washington,Roslindale,MA,2131,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:34,17812547749,157416,"(42.287818, -71.126399)"
Rosticeria Cancun,,143 Meridian,East Boston,MA,2128,Active,FT,Eating & Drinking w/ Take Out,8/14/07 13:18,16179702574,94399,"(42.37369, -71.038873)"
Rox Diner,,1881 Centre,West Roxbury,MA,2132,Active,FT,Eating & Drinking w/ Take Out,7/19/07 16:49,16173271909,157834,"(42.286043, -71.155668)"
Royal Fried Chicken,,2360 Washington,Roxbury,MA,2119,Active,FT,Eating & Drinking w/ Take Out,12/31/13 7:39,16174426927,171105,"(42.329364, -71.084435)"
ROYAL ROAST BEEF & SEAFOOD,,752 Bennington,East Boston,MA,2128,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:33,16175677779,14931,"(42.38557, -71.01084)"
Rustica Pizza,,146 Belgrade,Roslindale,MA,2131,Active,FT,Eating & Drinking w/ Take Out,2/21/14 11:08,16173277707,156858,"(42.286122, -71.136731)"
RYO Asian Fusion,,200 Terminal,East Boston,MA,2128,Active,FT,Eating & Drinking w/ Take Out,8/16/07 11:03,17813897634,341353,"(42.3594, -71.0587)"
RYO Asian Fusion,,300 LOGAN AIRPORT TRMNL C,EAST BOSTON,MA,2128,Active,FT,Eating & Drinking w/ Take Out,11/30/07 13:10,17813897634,,"(42.3594, -71.0587)"
S & I TO GO,,168 BRIGHTON ,ALLSTON,MA,2134,Active,FT,Eating & Drinking w/ Take Out,12/7/06 13:35,17818911896,,"(42.3594, -71.0587)"
Sabor do Brasil,,174 Brighton,Allston,MA,2134,Active,FT,Eating & Drinking w/ Take Out,11/12/13 15:39,16177820254,351694,"(42.3594, -71.0587)"
Saigon Seafood Restaurant,,270 Adams,Dorchester,MA,2122,Active,FT,Eating & Drinking w/ Take Out,8/27/08 15:50,16172651008,,"(42.3594, -71.0587)"
Sakura Japan,,350 Longwood,Boston,MA,2215,Active,FT,Eating & Drinking w/ Take Out,4/22/11 13:49,10000000000,156578,"(42.339072, -71.108098)"
Salamanders Coffee Place,,154 Maverick,East Boston,MA,2128,Active,FT,Eating & Drinking w/ Take Out,11/19/12 9:19,10000000000,92958,"(42.369908, -71.037913)"
SAL'S PIZZA,,132 Brookline,Boston,MA,2215,Active,FT,Eating & Drinking w/ Take Out,2/4/11 12:50,10000000000,22084,"(42.34516, -71.10041)"
SAL'S PIZZA,,714 Commonwealth,Boston,MA,2215,Active,FT,Eating & Drinking w/ Take Out,7/16/10 9:39,19786817777,157171,"(42.349573, -71.105658)"
Sal's Pizza/Bakery,,150 Tremont,Boston,MA,2111,Active,FT,Eating & Drinking w/ Take Out,3/23/10 9:45,10000000000,155980,"(42.354798, -71.063101)"
SALSAS MEXICAN GRILL,,417 Washington,Boston,MA,2108,Active,FT,Eating & Drinking w/ Take Out,4/17/13 10:08,16173380162,331487,"(42.35582, -71.0604)"
Samuel Adams Toasts Boston(Gates B4-21),,200 LOGAN AIRPORT TRMNL B,EAST BOSTON,MA,2128,Active,FT,Eating & Drinking w/ Take Out,3/10/07 10:59,16176346097,,"(42.3594, -71.0587)"
Samurai Kuang Eatery,,58 Franklin,Boston,MA,2110,Active,FT,Eating & Drinking w/ Take Out,5/9/07 15:40,16174235000,156306,"(42.355795, -71.058451)"
San Ga,,379 Blue Hill,Dorchester,MA,2121,Active,FT,Eating & Drinking w/ Take Out,1/30/12 9:53,16173869160,16439,"(42.31175, -71.08108)"
Sandela's Flatbread Cafe by Sodexo,,450 Brookline,Boston,MA,2215,Active,FT,Eating & Drinking w/ Take Out,11/18/11 13:00,16176324446,,"(42.3594, -71.0587)"
Sandella's Flatbread Cafe,,8 Park,Boston,MA,2116,Active,FT,Eating & Drinking w/ Take Out,12/13/12 9:09,16173910877,155883,"(42.351362, -71.06874)"
Santo Domingo  Restaurant,,179 Washington,Dorchester,MA,2121,Active,FT,Eating & Drinking w/ Take Out,2/18/09 8:13,16172827788,145965,"(42.30341, -71.07879)"
