GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,YEAR.id,ESTAB,EMP,PAYQTR1,PAYANN
Geographic identifier code,Id2,Geographic area name,2007 NAICS code,Meaning of 2007 NAICS code,Year,Number of establishments,Paid employees for pay period including March 12 (number),"First-quarter payroll ($1,000)","Annual payroll ($1,000)"
8610000US36273,36273,"ZIP 36273 (Ranburne, AL)",00,Total for all sectors,2011,33,177,1037,5275
8610000US36274,36274,"ZIP 36274 (Roanoke, AL)",00,Total for all sectors,2011,186,2486,16047,59797
8610000US36276,36276,"ZIP 36276 (Wadley, AL)",00,Total for all sectors,2011,32,167,1271,6322
8610000US36277,36277,"ZIP 36277 (Weaver, AL)",00,Total for all sectors,2011,16,66,266,1149
8610000US36278,36278,"ZIP 36278 (Wedowee, AL)",00,Total for all sectors,2011,83,695,4238,19244
8610000US36279,36279,"ZIP 36279 (Wellington, AL)",00,Total for all sectors,2011,14,88,713,2895
8610000US36280,36280,"ZIP 36280 (Woodland, AL)",00,Total for all sectors,2011,36,134,636,2927
8610000US36301,36301,"ZIP 36301 (Dothan, AL)",00,Total for all sectors,2011,976,13801,106499,467060
8610000US36302,36302,"ZIP 36302 (Dothan, AL)",00,Total for all sectors,2011,66,671,5392,22333
8610000US36303,36303,"ZIP 36303 (Dothan, AL)",00,Total for all sectors,2011,1154,20670,148045,626225
8610000US36304,36304,"ZIP 36304 (Dothan, AL)",00,Total for all sectors,2011,18,88,661,2854
8610000US36305,36305,"ZIP 36305 (Dothan, AL)",00,Total for all sectors,2011,316,5542,45910,224286
8610000US36310,36310,"ZIP 36310 (Abbeville, AL)",00,Total for all sectors,2011,148,1543,10486,47582
8610000US36311,36311,"ZIP 36311 (Ariton, AL)",00,Total for all sectors,2011,36,255,2141,9849
8610000US36312,36312,"ZIP 36312 (Ashford, AL)",00,Total for all sectors,2011,76,902,8747,31638
8610000US36313,36313,"ZIP 36313 (Bellwood, AL)",00,Total for all sectors,2011,2,a,D,D
8610000US36314,36314,"ZIP 36314 (Black, AL)",00,Total for all sectors,2011,3,a,D,D
8610000US36316,36316,"ZIP 36316 (Chancellor, AL)",00,Total for all sectors,2011,28,74,371,1476
8610000US36318,36318,"ZIP 36318 (Coffee Springs, AL)",00,Total for all sectors,2011,4,a,D,D
8610000US36319,36319,"ZIP 36319 (Columbia, AL)",00,Total for all sectors,2011,27,g,D,D
8610000US36320,36320,"ZIP 36320 (Cottonwood, AL)",00,Total for all sectors,2011,29,405,3746,15934
8610000US36321,36321,"ZIP 36321 (Cowarts, AL)",00,Total for all sectors,2011,21,477,3188,12611
8610000US36322,36322,"ZIP 36322 (Daleville, AL)",00,Total for all sectors,2011,160,1489,11945,47897
8610000US36323,36323,"ZIP 36323 (Elba, AL)",00,Total for all sectors,2011,129,1419,9086,40709
8610000US36330,36330,"ZIP 36330 (Enterprise, AL)",00,Total for all sectors,2011,737,8335,55519,234258
8610000US36331,36331,"ZIP 36331 (Enterprise, AL)",00,Total for all sectors,2011,24,f,D,D
8610000US36340,36340,"ZIP 36340 (Geneva, AL)",00,Total for all sectors,2011,162,2143,17784,71261
8610000US36343,36343,"ZIP 36343 (Gordon, AL)",00,Total for all sectors,2011,6,b,D,D
8610000US36344,36344,"ZIP 36344 (Hartford, AL)",00,Total for all sectors,2011,81,704,4237,18853
8610000US36345,36345,"ZIP 36345 (Headland, AL)",00,Total for all sectors,2011,143,1122,7926,32438
8610000US36346,36346,"ZIP 36346 (Jack, AL)",00,Total for all sectors,2011,9,g,D,D
8610000US36349,36349,"ZIP 36349 (Malvern, AL)",00,Total for all sectors,2011,6,b,D,D
8610000US36350,36350,"ZIP 36350 (Midland City, AL)",00,Total for all sectors,2011,64,678,4607,20252
8610000US36351,36351,"ZIP 36351 (New Brockton, AL)",00,Total for all sectors,2011,32,255,1525,6439
8610000US36352,36352,"ZIP 36352 (Newton, AL)",00,Total for all sectors,2011,77,342,2109,9386
8610000US36353,36353,"ZIP 36353 (Newville, AL)",00,Total for all sectors,2011,15,58,320,1410
8610000US36360,36360,"ZIP 36360 (Ozark, AL)",00,Total for all sectors,2011,367,4012,25516,106423
8610000US36361,36361,"ZIP 36361 (Ozark, AL)",00,Total for all sectors,2011,23,c,722,3084
8610000US36362,36362,"ZIP 36362 (Fort Rucker, AL)",00,Total for all sectors,2011,71,5959,87257,377290
8610000US36370,36370,"ZIP 36370 (Pansey, AL)",00,Total for all sectors,2011,2,a,D,D
8610000US36371,36371,"ZIP 36371 (Pinckard, AL)",00,Total for all sectors,2011,8,104,1142,4438
8610000US36373,36373,"ZIP 36373 (Shorterville, AL)",00,Total for all sectors,2011,4,b,D,D
8610000US36374,36374,"ZIP 36374 (Skipperville, AL)",00,Total for all sectors,2011,4,5,24,81
8610000US36375,36375,"ZIP 36375 (Slocomb, AL)",00,Total for all sectors,2011,68,387,2382,10161
8610000US36376,36376,"ZIP 36376 (Webb, AL)",00,Total for all sectors,2011,18,355,2632,12061
8610000US36401,36401,"ZIP 36401 (Evergreen, AL)",00,Total for all sectors,2011,168,2029,14519,57889
8610000US36420,36420,"ZIP 36420 (Andalusia, AL)",00,Total for all sectors,2011,464,6623,48271,204049
8610000US36421,36421,"ZIP 36421 (Andalusia, AL)",00,Total for all sectors,2011,90,855,6022,27365
8610000US36425,36425,"ZIP 36425 (Beatrice, AL)",00,Total for all sectors,2011,19,195,2241,8689
8610000US36426,36426,"ZIP 36426 (Brewton, AL)",00,Total for all sectors,2011,315,4234,35681,145849
8610000US36427,36427,"ZIP 36427 (Brewton, AL)",00,Total for all sectors,2011,32,291,1432,5896
8610000US36429,36429,"ZIP 36429 (Brooklyn, AL)",00,Total for all sectors,2011,2,b,D,D
8610000US36432,36432,"ZIP 36432 (Castleberry, AL)",00,Total for all sectors,2011,18,135,1339,4791
8610000US36435,36435,"ZIP 36435 (Coy, AL)",00,Total for all sectors,2011,4,5,23,116
8610000US36436,36436,"ZIP 36436 (Dickinson, AL)",00,Total for all sectors,2011,3,a,89,326
8610000US36439,36439,"ZIP 36439 (Excel, AL)",00,Total for all sectors,2011,11,56,276,1143
8610000US36441,36441,"ZIP 36441 (Flomaton, AL)",00,Total for all sectors,2011,79,538,3399,14629
8610000US36442,36442,"ZIP 36442 (Florala, AL)",00,Total for all sectors,2011,59,613,3414,14568
8610000US36444,36444,"ZIP 36444 (Franklin, AL)",00,Total for all sectors,2011,4,b,D,D
8610000US36445,36445,"ZIP 36445 (Frisco City, AL)",00,Total for all sectors,2011,37,362,2277,9925
8610000US36446,36446,"ZIP 36446 (Fulton, AL)",00,Total for all sectors,2011,14,430,4654,21010
8610000US36451,36451,"ZIP 36451 (Grove Hill, AL)",00,Total for all sectors,2011,118,943,6369,25905
8610000US36453,36453,"ZIP 36453 (Kinston, AL)",00,Total for all sectors,2011,21,173,1106,4698
8610000US36454,36454,"ZIP 36454 (Lenox, AL)",00,Total for all sectors,2011,2,a,D,D
8610000US36455,36455,"ZIP 36455 (Lockhart, AL)",00,Total for all sectors,2011,1,a,D,D
8610000US36456,36456,"ZIP 36456 (Mc Kenzie, AL)",00,Total for all sectors,2011,20,91,738,3178
8610000US36458,36458,"ZIP 36458 (Mexia, AL)",00,Total for all sectors,2011,3,13,65,270
8610000US36460,36460,"ZIP 36460 (Monroeville, AL)",00,Total for all sectors,2011,260,3297,23552,99186
8610000US36461,36461,"ZIP 36461 (Monroeville, AL)",00,Total for all sectors,2011,23,279,1540,5673
8610000US36462,36462,"ZIP 36462 (Monroeville, AL)",00,Total for all sectors,2011,3,e,D,D
8610000US36467,36467,"ZIP 36467 (Opp, AL)",00,Total for all sectors,2011,227,2626,15965,66568
8610000US36470,36470,"ZIP 36470 (Perdue Hill, AL)",00,Total for all sectors,2011,11,f,D,D
8610000US36471,36471,"ZIP 36471 (Peterman, AL)",00,Total for all sectors,2011,8,b,D,D
8610000US36473,36473,"ZIP 36473 (Range, AL)",00,Total for all sectors,2011,2,a,D,D
8610000US36474,36474,"ZIP 36474 (Red Level, AL)",00,Total for all sectors,2011,19,90,446,2340
8610000US36475,36475,"ZIP 36475 (Repton, AL)",00,Total for all sectors,2011,14,b,103,583
8610000US36476,36476,"ZIP 36476 (River Falls, AL)",00,Total for all sectors,2011,3,b,D,D
8610000US36477,36477,"ZIP 36477 (Samson, AL)",00,Total for all sectors,2011,80,560,3782,14953
8610000US36480,36480,"ZIP 36480 (Uriah, AL)",00,Total for all sectors,2011,9,31,184,1209
8610000US36481,36481,"ZIP 36481 (Vredenburgh, AL)",00,Total for all sectors,2011,3,a,132,501
8610000US36482,36482,"ZIP 36482 (Whatley, AL)",00,Total for all sectors,2011,10,49,428,1783
8610000US36483,36483,"ZIP 36483 (Wing, AL)",00,Total for all sectors,2011,3,a,19,74
8610000US36502,36502,"ZIP 36502 (Atmore, AL)",00,Total for all sectors,2011,297,3002,19488,84551
8610000US36503,36503,"ZIP 36503 (Atmore, AL)",00,Total for all sectors,2011,7,b,D,D
8610000US36504,36504,"ZIP 36504 (Atmore, AL)",00,Total for all sectors,2011,19,1318,10284,37809
8610000US36505,36505,"ZIP 36505 (Axis, AL)",00,Total for all sectors,2011,37,1370,25765,103992
8610000US36507,36507,"ZIP 36507 (Bay Minette, AL)",00,Total for all sectors,2011,341,4392,32387,135860
8610000US36509,36509,"ZIP 36509 (Bayou La Batre, AL)",00,Total for all sectors,2011,90,1162,7401,35286
8610000US36511,36511,"ZIP 36511 (Bon Secour, AL)",00,Total for all sectors,2011,18,270,1950,8632
8610000US36512,36512,"ZIP 36512 (Bucks, AL)",00,Total for all sectors,2011,7,531,11326,36767
8610000US36513,36513,"ZIP 36513 (Calvert, AL)",00,Total for all sectors,2011,22,941,13329,69547
8610000US36515,36515,"ZIP 36515 (Carlton, AL)",00,Total for all sectors,2011,1,a,D,D
8610000US36518,36518,"ZIP 36518 (Chatom, AL)",00,Total for all sectors,2011,71,693,6240,20613
8610000US36521,36521,"ZIP 36521 (Chunchula, AL)",00,Total for all sectors,2011,29,g,D,D
8610000US36522,36522,"ZIP 36522 (Citronelle, AL)",00,Total for all sectors,2011,107,1051,6709,26542
8610000US36523,36523,"ZIP 36523 (Coden, AL)",00,Total for all sectors,2011,46,514,6336,24650
8610000US36524,36524,"ZIP 36524 (Coffeeville, AL)",00,Total for all sectors,2011,9,92,288,1204
8610000US36525,36525,"ZIP 36525 (Creola, AL)",00,Total for all sectors,2011,44,518,4117,18727
8610000US36526,36526,"ZIP 36526 (Daphne, AL)",00,Total for all sectors,2011,761,8243,61953,268276
8610000US36527,36527,"ZIP 36527 (Spanish Fort, AL)",00,Total for all sectors,2011,312,4250,24102,101607
8610000US36528,36528,"ZIP 36528 (Dauphin Island, AL)",00,Total for all sectors,2011,49,310,2001,9336
8610000US36530,36530,"ZIP 36530 (Elberta, AL)",00,Total for all sectors,2011,86,415,2949,12631
8610000US36532,36532,"ZIP 36532 (Fairhope, AL)",00,Total for all sectors,2011,730,6338,47755,212739
8610000US36533,36533,"ZIP 36533 (Fairhope, AL)",00,Total for all sectors,2011,23,216,1805,9506
8610000US36535,36535,"ZIP 36535 (Foley, AL)",00,Total for all sectors,2011,728,9897,66496,279583
8610000US36536,36536,"ZIP 36536 (Foley, AL)",00,Total for all sectors,2011,45,432,1975,8477
8610000US36538,36538,"ZIP 36538 (Frankville, AL)",00,Total for all sectors,2011,3,a,D,D
8610000US36539,36539,"ZIP 36539 (Fruitdale, AL)",00,Total for all sectors,2011,5,16,60,227
8610000US36540,36540,"ZIP 36540 (Gainestown, AL)",00,Total for all sectors,2011,4,b,D,D
8610000US36541,36541,"ZIP 36541 (Grand Bay, AL)",00,Total for all sectors,2011,133,1407,13517,51658
8610000US36542,36542,"ZIP 36542 (Gulf Shores, AL)",00,Total for all sectors,2011,432,4849,24032,117000
8610000US36543,36543,"ZIP 36543 (Huxford, AL)",00,Total for all sectors,2011,2,b,D,D
8610000US36544,36544,"ZIP 36544 (Irvington, AL)",00,Total for all sectors,2011,99,1139,10223,39910
8610000US36545,36545,"ZIP 36545 (Jackson, AL)",00,Total for all sectors,2011,234,2783,25345,100021
8610000US36547,36547,"ZIP 36547 (Gulf Shores, AL)",00,Total for all sectors,2011,54,811,4361,22147
8610000US36548,36548,"ZIP 36548 (Leroy, AL)",00,Total for all sectors,2011,20,259,3584,14901
8610000US36549,36549,"ZIP 36549 (Lillian, AL)",00,Total for all sectors,2011,52,e,D,D
8610000US36550,36550,"ZIP 36550 (Little River, AL)",00,Total for all sectors,2011,1,a,D,D
8610000US36551,36551,"ZIP 36551 (Loxley, AL)",00,Total for all sectors,2011,152,1710,12854,54218
8610000US36553,36553,"ZIP 36553 (Mc Intosh, AL)",00,Total for all sectors,2011,44,g,D,D
8610000US36555,36555,"ZIP 36555 (Magnolia Springs, AL)",00,Total for all sectors,2011,24,c,D,D
8610000US36556,36556,"ZIP 36556 (Malcolm, AL)",00,Total for all sectors,2011,1,a,D,D
8610000US36558,36558,"ZIP 36558 (Millry, AL)",00,Total for all sectors,2011,37,244,1819,7858
8610000US36559,36559,"ZIP 36559 (Montrose, AL)",00,Total for all sectors,2011,18,310,2159,8996
8610000US36560,36560,"ZIP 36560 (Mount Vernon, AL)",00,Total for all sectors,2011,36,761,6864,26251
8610000US36561,36561,"ZIP 36561 (Orange Beach, AL)",00,Total for all sectors,2011,336,3973,22145,117914
8610000US36562,36562,"ZIP 36562 (Perdido, AL)",00,Total for all sectors,2011,5,46,159,726
8610000US36564,36564,"ZIP 36564 (Point Clear, AL)",00,Total for all sectors,2011,21,f,D,D
8610000US36567,36567,"ZIP 36567 (Robertsdale, AL)",00,Total for all sectors,2011,269,2484,16337,67854
8610000US36568,36568,"ZIP 36568 (Saint Elmo, AL)",00,Total for all sectors,2011,10,39,249,1139
8610000US36569,36569,"ZIP 36569 (Saint Stephens, AL)",00,Total for all sectors,2011,4,a,D,D
8610000US36571,36571,"ZIP 36571 (Saraland, AL)",00,Total for all sectors,2011,369,5818,44280,180602
8610000US36572,36572,"ZIP 36572 (Satsuma, AL)",00,Total for all sectors,2011,60,832,5480,22622
8610000US36574,36574,"ZIP 36574 (Seminole, AL)",00,Total for all sectors,2011,15,157,1106,4811
8610000US36575,36575,"ZIP 36575 (Semmes, AL)",00,Total for all sectors,2011,204,1929,14382,53657
8610000US36576,36576,"ZIP 36576 (Silverhill, AL)",00,Total for all sectors,2011,44,136,719,3276
8610000US36577,36577,"ZIP 36577 (Spanish Fort, AL)",00,Total for all sectors,2011,17,110,586,3354
8610000US36578,36578,"ZIP 36578 (Stapleton, AL)",00,Total for all sectors,2011,23,152,751,4016
8610000US36579,36579,"ZIP 36579 (Stockton, AL)",00,Total for all sectors,2011,13,77,596,2522
8610000US36580,36580,"ZIP 36580 (Summerdale, AL)",00,Total for all sectors,2011,102,764,6364,26877
8610000US36581,36581,"ZIP 36581 (Sunflower, AL)",00,Total for all sectors,2011,2,a,D,D
8610000US36582,36582,"ZIP 36582 (Theodore, AL)",00,Total for all sectors,2011,498,7506,67389,306322
8610000US36583,36583,"ZIP 36583 (Tibbie, AL)",00,Total for all sectors,2011,7,26,146,546
8610000US36584,36584,"ZIP 36584 (Vinegar Bend, AL)",00,Total for all sectors,2011,3,a,D,D
8610000US36585,36585,"ZIP 36585 (Wagarville, AL)",00,Total for all sectors,2011,8,a,77,312
8610000US36587,36587,"ZIP 36587 (Wilmer, AL)",00,Total for all sectors,2011,66,352,2127,9613
8610000US36590,36590,"ZIP 36590 (Theodore, AL)",00,Total for all sectors,2011,20,775,15315,56650
8610000US36601,36601,"ZIP 36601 (Mobile, AL)",00,Total for all sectors,2011,29,192,1627,6842
8610000US36602,36602,"ZIP 36602 (Mobile, AL)",00,Total for all sectors,2011,527,12792,120574,505927
8610000US36603,36603,"ZIP 36603 (Mobile, AL)",00,Total for all sectors,2011,178,2376,22933,96983
8610000US36604,36604,"ZIP 36604 (Mobile, AL)",00,Total for all sectors,2011,247,3653,32963,154445
8610000US36605,36605,"ZIP 36605 (Mobile, AL)",00,Total for all sectors,2011,220,2520,22435,92291
8610000US36606,36606,"ZIP 36606 (Mobile, AL)",00,Total for all sectors,2011,920,15123,111774,473808
8610000US36607,36607,"ZIP 36607 (Mobile, AL)",00,Total for all sectors,2011,359,8239,76870,340177
8610000US36608,36608,"ZIP 36608 (Mobile, AL)",00,Total for all sectors,2011,1070,18227,145948,648055
8610000US36609,36609,"ZIP 36609 (Mobile, AL)",00,Total for all sectors,2011,799,14351,120463,520699
8610000US36610,36610,"ZIP 36610 (Mobile, AL)",00,Total for all sectors,2011,157,2093,19416,84023
8610000US36611,36611,"ZIP 36611 (Mobile, AL)",00,Total for all sectors,2011,83,1231,14941,60711
8610000US36612,36612,"ZIP 36612 (Mobile, AL)",00,Total for all sectors,2011,79,1253,11462,47374
8610000US36613,36613,"ZIP 36613 (Eight Mile, AL)",00,Total for all sectors,2011,95,1588,11314,48211
8610000US36615,36615,"ZIP 36615 (Mobile, AL)",00,Total for all sectors,2011,56,2850,32077,134610
8610000US36616,36616,"ZIP 36616 (Mobile, AL)",00,Total for all sectors,2011,14,228,3033,13383
8610000US36617,36617,"ZIP 36617 (Mobile, AL)",00,Total for all sectors,2011,112,3458,30160,126840
8610000US36618,36618,"ZIP 36618 (Mobile, AL)",00,Total for all sectors,2011,207,3048,22335,93762
8610000US36619,36619,"ZIP 36619 (Mobile, AL)",00,Total for all sectors,2011,379,5717,42242,176527
8610000US36625,36625,"ZIP 36625 (Mobile, AL)",00,Total for all sectors,2011,7,b,D,D
8610000US36630,36630,"ZIP 36630 (Mobile, AL)",00,Total for all sectors,2011,1,b,D,D
8610000US36633,36633,"ZIP 36633 (Mobile, AL)",00,Total for all sectors,2011,14,b,S,3342
8610000US36640,36640,"ZIP 36640 (Mobile, AL)",00,Total for all sectors,2011,5,28,139,538
8610000US36644,36644,"ZIP 36644 (Mobile, AL)",00,Total for all sectors,2011,1,a,D,D
8610000US36652,36652,"ZIP 36652 (Mobile, AL)",00,Total for all sectors,2011,29,1527,26544,109016
8610000US36660,36660,"ZIP 36660 (Mobile, AL)",00,Total for all sectors,2011,8,b,D,D
8610000US36663,36663,"ZIP 36663 (Mobile, AL)",00,Total for all sectors,2011,3,b,D,D
8610000US36670,36670,"ZIP 36670 (Mobile, AL)",00,Total for all sectors,2011,7,b,D,D
8610000US36671,36671,"ZIP 36671 (Mobile, AL)",00,Total for all sectors,2011,4,a,D,D
8610000US36685,36685,"ZIP 36685 (Mobile, AL)",00,Total for all sectors,2011,9,c,D,D
8610000US36688,36688,"ZIP 36688 (Mobile, AL)",00,Total for all sectors,2011,12,h,D,D
8610000US36689,36689,"ZIP 36689 (Mobile, AL)",00,Total for all sectors,2011,11,b,236,861
8610000US36691,36691,"ZIP 36691 (Mobile, AL)",00,Total for all sectors,2011,28,112,1556,8600
8610000US36693,36693,"ZIP 36693 (Mobile, AL)",00,Total for all sectors,2011,472,6472,51886,218718
8610000US36695,36695,"ZIP 36695 (Mobile, AL)",00,Total for all sectors,2011,605,10197,83133,633817
8610000US36701,36701,"ZIP 36701 (Selma, AL)",00,Total for all sectors,2011,547,7371,49136,206216
8610000US36702,36702,"ZIP 36702 (Selma, AL)",00,Total for all sectors,2011,42,1232,15621,64509
8610000US36703,36703,"ZIP 36703 (Selma, AL)",00,Total for all sectors,2011,153,2110,14212,58156
8610000US36720,36720,"ZIP 36720 (Alberta, AL)",00,Total for all sectors,2011,4,a,D,D
8610000US36722,36722,"ZIP 36722 (Arlington, AL)",00,Total for all sectors,2011,6,b,D,D
8610000US36726,36726,"ZIP 36726 (Camden, AL)",00,Total for all sectors,2011,127,989,5740,24782
8610000US36727,36727,"ZIP 36727 (Campbell, AL)",00,Total for all sectors,2011,1,a,D,D
8610000US36728,36728,"ZIP 36728 (Catherine, AL)",00,Total for all sectors,2011,4,15,94,602
8610000US36732,36732,"ZIP 36732 (Demopolis, AL)",00,Total for all sectors,2011,317,4639,38220,158101
8610000US36736,36736,"ZIP 36736 (Dixons Mills, AL)",00,Total for all sectors,2011,14,59,209,935
8610000US36738,36738,"ZIP 36738 (Faunsdale, AL)",00,Total for all sectors,2011,10,37,210,969
8610000US36740,36740,"ZIP 36740 (Forkland, AL)",00,Total for all sectors,2011,1,a,D,D
8610000US36741,36741,"ZIP 36741 (Furman, AL)",00,Total for all sectors,2011,1,a,D,D
8610000US36742,36742,"ZIP 36742 (Gallion, AL)",00,Total for all sectors,2011,17,80,840,3703
8610000US36744,36744,"ZIP 36744 (Greensboro, AL)",00,Total for all sectors,2011,112,1145,7185,29920
8610000US36745,36745,"ZIP 36745 (Jefferson, AL)",00,Total for all sectors,2011,1,a,D,D
8610000US36748,36748,"ZIP 36748 (Linden, AL)",00,Total for all sectors,2011,68,495,3240,13377
8610000US36749,36749,"ZIP 36749 (Jones, AL)",00,Total for all sectors,2011,3,5,18,74
8610000US36750,36750,"ZIP 36750 (Maplesville, AL)",00,Total for all sectors,2011,40,523,3675,15937
8610000US36751,36751,"ZIP 36751 (Lower Peach Tree, AL)",00,Total for all sectors,2011,4,26,166,815
8610000US36752,36752,"ZIP 36752 (Lowndesboro, AL)",00,Total for all sectors,2011,22,f,D,D
8610000US36753,36753,"ZIP 36753 (Mc Williams, AL)",00,Total for all sectors,2011,2,b,D,D
8610000US36756,36756,"ZIP 36756 (Marion, AL)",00,Total for all sectors,2011,90,1001,6663,27281
8610000US36758,36758,"ZIP 36758 (Plantersville, AL)",00,Total for all sectors,2011,13,95,356,1408
8610000US36759,36759,"ZIP 36759 (Marion Junction, AL)",00,Total for all sectors,2011,6,a,54,122
8610000US36761,36761,"ZIP 36761 (Minter, AL)",00,Total for all sectors,2011,6,14,122,588
8610000US36762,36762,"ZIP 36762 (Morvin, AL)",00,Total for all sectors,2011,1,b,D,D
8610000US36763,36763,"ZIP 36763 (Myrtlewood, AL)",00,Total for all sectors,2011,1,a,D,D
8610000US36764,36764,"ZIP 36764 (Nanafalia, AL)",00,Total for all sectors,2011,4,b,D,D
8610000US36765,36765,"ZIP 36765 (Newbern, AL)",00,Total for all sectors,2011,13,50,270,1075
8610000US36766,36766,"ZIP 36766 (Oak Hill, AL)",00,Total for all sectors,2011,4,5,15,81
8610000US36767,36767,"ZIP 36767 (Orrville, AL)",00,Total for all sectors,2011,12,29,85,454
8610000US36768,36768,"ZIP 36768 (Pine Apple, AL)",00,Total for all sectors,2011,5,40,261,1077
8610000US36769,36769,"ZIP 36769 (Pine Hill, AL)",00,Total for all sectors,2011,38,648,10840,35909
8610000US36773,36773,"ZIP 36773 (Safford, AL)",00,Total for all sectors,2011,5,12,73,408
8610000US36775,36775,"ZIP 36775 (Sardis, AL)",00,Total for all sectors,2011,5,22,80,310
8610000US36776,36776,"ZIP 36776 (Sawyerville, AL)",00,Total for all sectors,2011,5,b,D,D
8610000US36782,36782,"ZIP 36782 (Sweet Water, AL)",00,Total for all sectors,2011,23,136,1184,4993
8610000US36783,36783,"ZIP 36783 (Thomaston, AL)",00,Total for all sectors,2011,13,44,183,793
8610000US36784,36784,"ZIP 36784 (Thomasville, AL)",00,Total for all sectors,2011,222,2252,13680,54744
8610000US36785,36785,"ZIP 36785 (Tyler, AL)",00,Total for all sectors,2011,8,62,354,1503
8610000US36786,36786,"ZIP 36786 (Uniontown, AL)",00,Total for all sectors,2011,35,403,2724,11510
8610000US36790,36790,"ZIP 36790 (Stanton, AL)",00,Total for all sectors,2011,11,93,670,2769
8610000US36792,36792,"ZIP 36792 (Randolph, AL)",00,Total for all sectors,2011,14,b,S,2330
8610000US36793,36793,"ZIP 36793 (Lawley, AL)",00,Total for all sectors,2011,2,a,D,D
8610000US36801,36801,"ZIP 36801 (Opelika, AL)",00,Total for all sectors,2011,762,14807,106413,442341
8610000US36802,36802,"ZIP 36802 (Opelika, AL)",00,Total for all sectors,2011,6,52,459,1805
8610000US36803,36803,"ZIP 36803 (Opelika, AL)",00,Total for all sectors,2011,36,534,3004,14132
8610000US36804,36804,"ZIP 36804 (Opelika, AL)",00,Total for all sectors,2011,152,1314,10051,45090
8610000US36830,36830,"ZIP 36830 (Auburn, AL)",00,Total for all sectors,2011,903,11699,71124,306182
8610000US36831,36831,"ZIP 36831 (Auburn, AL)",00,Total for all sectors,2011,31,668,4671,19190
8610000US36832,36832,"ZIP 36832 (Auburn, AL)",00,Total for all sectors,2011,201,4391,31319,136735
8610000US36849,36849,"ZIP 36849 (Auburn University, AL)",00,Total for all sectors,2011,34,e,1020,4789
8610000US36850,36850,"ZIP 36850 (Camp Hill, AL)",00,Total for all sectors,2011,19,c,D,D
8610000US36851,36851,"ZIP 36851 (Cottonton, AL)",00,Total for all sectors,2011,5,c,D,D
8610000US36852,36852,"ZIP 36852 (Cusseta, AL)",00,Total for all sectors,2011,21,487,3299,14687
8610000US36853,36853,"ZIP 36853 (Dadeville, AL)",00,Total for all sectors,2011,155,1729,10655,49083
8610000US36854,36854,"ZIP 36854 (Valley, AL)",00,Total for all sectors,2011,227,2950,18797,82584
8610000US36855,36855,"ZIP 36855 (Five Points, AL)",00,Total for all sectors,2011,8,a,39,215
8610000US36856,36856,"ZIP 36856 (Fort Mitchell, AL)",00,Total for all sectors,2011,22,188,1044,4463
8610000US36858,36858,"ZIP 36858 (Hatchechubbee, AL)",00,Total for all sectors,2011,4,a,D,D
8610000US36859,36859,"ZIP 36859 (Holy Trinity, AL)",00,Total for all sectors,2011,1,a,D,D
8610000US36860,36860,"ZIP 36860 (Hurtsboro, AL)",00,Total for all sectors,2011,21,89,366,1566
8610000US36861,36861,"ZIP 36861 (Jacksons Gap, AL)",00,Total for all sectors,2011,24,104,870,3175
8610000US36862,36862,"ZIP 36862 (Lafayette, AL)",00,Total for all sectors,2011,95,962,6099,27690
8610000US36863,36863,"ZIP 36863 (Lanett, AL)",00,Total for all sectors,2011,210,2064,15556,71707
8610000US36865,36865,"ZIP 36865 (Loachapoka, AL)",00,Total for all sectors,2011,6,b,D,D
8610000US36866,36866,"ZIP 36866 (Notasulga, AL)",00,Total for all sectors,2011,33,213,1087,4248
8610000US36867,36867,"ZIP 36867 (Phenix City, AL)",00,Total for all sectors,2011,519,6841,56384,226324
8610000US36868,36868,"ZIP 36868 (Phenix City, AL)",00,Total for all sectors,2011,48,397,2399,9738
8610000US36869,36869,"ZIP 36869 (Phenix City, AL)",00,Total for all sectors,2011,122,2227,13064,64337
8610000US36870,36870,"ZIP 36870 (Phenix City, AL)",00,Total for all sectors,2011,113,692,4254,17823
8610000US36871,36871,"ZIP 36871 (Pittsview, AL)",00,Total for all sectors,2011,10,135,947,4254
8610000US36872,36872,"ZIP 36872 (Valley, AL)",00,Total for all sectors,2011,1,a,D,D
8610000US36874,36874,"ZIP 36874 (Salem, AL)",00,Total for all sectors,2011,51,401,2364,10599
8610000US36875,36875,"ZIP 36875 (Seale, AL)",00,Total for all sectors,2011,25,110,680,2880
8610000US36877,36877,"ZIP 36877 (Smiths Station, AL)",00,Total for all sectors,2011,82,628,4619,19216
8610000US36879,36879,"ZIP 36879 (Waverly, AL)",00,Total for all sectors,2011,8,b,148,644
8610000US36901,36901,"ZIP 36901 (Bellamy, AL)",00,Total for all sectors,2011,2,b,D,D
8610000US36904,36904,"ZIP 36904 (Butler, AL)",00,Total for all sectors,2011,127,864,5298,22516
8610000US36907,36907,"ZIP 36907 (Cuba, AL)",00,Total for all sectors,2011,14,612,5185,24737
8610000US36908,36908,"ZIP 36908 (Gilbertown, AL)",00,Total for all sectors,2011,56,302,1647,7472
8610000US36910,36910,"ZIP 36910 (Jachin, AL)",00,Total for all sectors,2011,3,24,210,851
8610000US36912,36912,"ZIP 36912 (Lisman, AL)",00,Total for all sectors,2011,9,24,81,329
